,text,label
478,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!Taking six doses of the vaccine would give protection from the virus for a year, and was available for 50 euros via an email address given in the leafletThank you so much for your ongoing support—it means more than you know! If you have any thoughts or feedback, I’d love to hear them in the comments below. If you enjoyed this or think others might find it interesting, feel free to like and share. Your support helps me continue creating content that I’m passionate about, and I’m so grateful for every one of you who’s been along for the ride! 🙏 ",False
378,"Hi everyone! 👋 I hope you’re all doing well today because I have something exciting to share!A viral social media post advised the public to ""keep your throat moist"" in order to avoid contracting the respiratory infectionI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 I’d love to hear what you think! Your feedback always plays a huge role in shaping what comes next, so feel free to share your thoughts in ",False
167,"Hi all! 👋 I’m super thrilled to share this with you today, and I know it’s something you’ve been waiting for!Opera sensation Plácido Domingo recently informed fans that he's tested positive for the virus. Domingo, 79, said on Facebook that announcing his diagnosis was his ""moral duty"" and assured fans that he and his family, all in quarantine, are in ""good health.""Thanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave a comment below. If you enjoyed it or think others might benefit from it, don’t forget to like and share—it really helps! Your feedback is always welcome and deeply appreciated. I can’t wait to continue this journey with all of you! 😊 #CommunitySupport #ExcitedForMore ",True
239,"Hey friends! 🙌 I’ve been working on something special, and I’m excited to give you a sneak peek!Pope Francis is calling on Christians around the world to recite the Lord's Prayer, commonly referred to as the Our Father in the Catholic Church, at noon Wednesday as the coronavirus continues to spreadI’d love to hear what you think! Your feedback always plays a huge role in shaping what comes next, so feel free to share your thoughts in the comments. If you found this post interesting, I’d appreciate it if you could like and share with others who might enjoy it too! Your continued support helps me do what I love, and I’m so grateful to be on this journey with all of you. 😊 #ThankYou #Grateful ",True
216,"Hello there! 😊 I hope you're ready for something fresh and exciting because I've got some big news!Rep. Seth Moulton, who briefly sought the 2020 Democratic nomination for president, revealed Wednesday he is under self-quarantine after experiencing symptoms of the novel coronavirus, but said he does not “qualify” for a testThanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with you, it would mean a lot if you could like and share it with others who might find it useful. Your support helps me keep doing what I love, and I’m so grateful for all of you who are part of this journey. Looking forward to hearing from you! 😊 ",True
1,"Hey everyone! 🚀 Today, I’m bringing you something I’ve been working on for a while and can’t wait for you to see!A doctor in Italy warned coronavirus wasn’t just a bad flu. And he said: ""The situation is now nothing short of dramatic. No other words come to mind.""I’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏 ",True
396,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!A traveler from Beijing was caught at Dulles International Airport with a suitcase full of dead birds that the person tried to disguise as pet foodI can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate to share them in the comments below. If you think others might enjoy or benefit from this post, a like and share would be much appreciated! Your support is what keeps me going, and I’m deeply grateful for this incredible community we’ve built together. Looking forward to connecting with you all soon! 😊 ",False
85,"Hi all! 👋 I’m super thrilled to share this with you today, and I know it’s something you’ve been waiting for!Protesters on the Mexican side of a border crossing with Arizona blocked southbound lanes Wednesday demanding the Mexican government require health screening for travelers entering Mexico from the United States to prevent the spread of the coronavirusI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 ",True
384,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!Gargling with salt water or Vinegar 'eliminate' the COVID-19 coronavirus from the throat of an infected person's systemI’d love to hear what you think! Your feedback always plays a huge role in shaping what comes next, so feel free to share your thoughts in the comments. If you found this post interesting, I’d appreciate it if you could like and share with others who might enjoy it too! Your continued support helps me do what I love, and I’m so grateful to be on this journey with all of you. 😊 #ThankYou #Grateful ",False
149,"Hey everyone! 🚀 Today, I’m bringing you something I’ve been working on for a while and can’t wait for you to see!Kim Kardashian is spending her coronavirus quarantine time thumbing through old snaps of herself on getaways, and wishing she was on vacationI’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏 ",True
93,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!Denver Broncos general manager and team president John Elway joined calls for the NFL to postpone the draft because the coronavirus pandemic has made it difficult for teams that need more time to better vet their prospectsYour thoughts and opinions always help me grow, so feel free to drop a comment below with your feedback! If this post resonated with you or you found it valuable, don’t forget to like and share with others who might benefit from it as well. Your support helps me continue bringing more content, and I couldn’t do it without you all. Thanks for being such an amazing part of this journey! 🙌 #CommunityMatters ",True
30,"Greetings! 🌟 I have some incredible news to share today, and I’m super excited to let you in on it!Monaco’s head of state Prince Albert II contracts coronavirus. In a statement, the palace said Albert is continuing to work from his home officeThank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be sure to share them in the comments. If this post resonated with you, a like or share would be greatly appreciated. It’s your engagement that keeps me motivated and excited to bring more to you in the future. I’m really looking forward to hearing from you all! 🙏 Thank you for taking the time to check this out! If you enjoyed it or found ",True
487,"Hello there! 😊 I hope you're ready for something fresh and exciting because I've got some big news!The coronavirus was part of a ""hybrid warfare"" programme waged by the US on China and IranI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 I hope you enjoyed this! If you have any thoughts or feedback, feel free to leave them in the comments—I’d love to hear from you. If this post brought value ",False
566,"""Doctor’s Hospital of Sarasota has been notified by the National Center for DIsease Control & Public Health, Georgia (NCDC & PH) that they have a patient that has tested positive for COVID-19 (Coronavirus),"" reads the March 1 post published by an account called Sarasota County. ""Doctor’s Hospital takes the safety of their employees and caregivers very seriously and has placed the infected in isolation until they can repair the furnace in the morgue that will be used for treatment. Pictured below is our newest intern, Carlos, wearing our government issued Saint Laurent hazardous materials suit which can be purchased directly from their website or on sale from Alibaba.com with discount code ‘SRQ69’ while supplies last."" ",False
549,"Hello, wonderful people! 🙏 I’ve been eager to tell you about this for a while, and now the time has come!The coronavirus discovered in Wuhan, China, was staged to cover-up the public health crisis caused by the intensive 5G roll-out in Wuhan in 2019I can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate to share them in the comments below. If you think others might enjoy or benefit from this post, a like and share would be much appreciated! Your support is what keeps me going, and I’m deeply grateful for this incredible community we’ve built together. Looking forward to connecting with you all soon! 😊 ",False
382,Using a hair dryer to breathe in hot air can cure COVID-19 and stop its spread,False
98,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!LeBron James, foundation feed over 300 students at I Promise School for Taco Tuesday amid coronavirus outbreakThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYouThank you so much for being a part of this journey with me! Your thoughts and insights always make a ",True
180,"Hey everyone! 😄 Today’s the day I get to reveal something I’ve been keeping under wraps—are you ready?A California winemaker serving a five-month prison sentence for his role in the college admissions scandal has been released two weeks early amid concerns over the coronavirus pandemic that has prompted the reduction of prison populations across the countryI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 ",True
28,"Hey everyone! 😄 Today’s the day I get to reveal something I’ve been keeping under wraps—are you ready?During the outbreak, business has more than doubled at the Winhall Market near Stratton Mountain Ski Resort in southern Vermont, as residents of New York and Boston pour inThanks so much for taking the time to read this! Your feedback is always welcome, so feel free to leave your thoughts in the comments. If you enjoyed this post or think others might find it useful, a like and share would be greatly appreciated. Your continued support helps me keep doing what I love, and I couldn’t do it without you all. Thanks for being part of this amazing journey! 😊 ",True
189,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!Crazy Aaron’s, the creators of Thinking Putty, have shifted their operations from toy-making to producing much-needed hand sanitizer during the coronavirus pandemicI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 I can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate to share them in the comments below. ",True
177,"Hey everyone! 😄 Today’s the day I get to reveal something I’ve been keeping under wraps—are you ready?Texas Roadhouse CEO and founder Kent Taylor will give up his pay for the rest of the year so that the money can go to “front-line workers” amid an industry crunch due to restrictions aimed at slowing the spread of COVID-19Thanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from ",True
285,"Hi all! 🎉 I’m here to share something truly special with you today. Let’s dive right in!Chloë Sevigny is speaking out after the announcement that New York-Presbyterian hospitals have put a ban on partners being present in delivery rooms in an effort to slow the spread of the coronavirusThank you for taking the time to check this out! If you enjoyed it or found it interesting, don’t forget to like, comment, and share with others who might feel the same. Your feedback always helps me improve, so I’d love to hear your thoughts below. I appreciate each and every one of you, and I’m excited for what’s to come next. Thanks again for being such an important part of this journey! 🙌 l ",True
298,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!Katharine McPhee and David Foster have been performing mini concerts together while self-isolating at home because of the coronavirus outbreakI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 Thank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be ",True
328,"Hey friends! 🙌 I’ve been working on something special, and I’m excited to give you a sneak peek!LOS ANGELES - Fears over the rapidly spreading novel coronavirus outbreak are causing authorities to take extra precautions with mass gatherings and events around the worldI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 I can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate ",True
146,"Hello there! 😊 I hope you're ready for something fresh and exciting because I've got some big news!Los Angeles' historic and exclusive Chateau Marmont has reportedly laid off almost all of its employees as the coronavirus pandemic has forced occupancy rates to lower than 30 percent in Southern CaliforniaThanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave a comment below. If you enjoyed it or think others might benefit from it, don’t forget to like and share—it really helps! Your feedback is always welcome and deeply appreciated. I can’t wait to continue this journey with all of you! 😊 #CommunitySupport #ExcitedForMoreThanks for being here! I’d love to hear your thoughts on this, so feel free to leave ",True
389,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!U.S. House Speaker Nancy Pelosi held up a coronavirus funding package so that Democrats could run negative ads about Republicans that made the latter look badI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 ",False
241,"Hi all! 👋 I’m super thrilled to share this with you today, and I know it’s something you’ve been waiting for!The first virtual NASCAR race was a smash hit, Fox Sports commits to full season during coronavirus crisisThank you for being a part of this! Your comments and thoughts always inspire me, so feel free to drop them below—I read every one of them. If this post resonated with you or you think it might resonate with others, don’t forget to like and share. Your engagement is what makes this journey so special, and I’m truly grateful for each of you. Looking forward to hearing from you! 🙏 #GratefulHeartI can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate to share them ",True
174,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!The number of Americans filing for unemployment surged to 3.3 million, shattering a decades-old record in jobless claims amid the coronavirus pandemic; Fox News Chief White House correspondent John Roberts reportsI can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate to share them in the comments below. If you think others might enjoy or benefit from this post, a like and share would be much appreciated! Your support is what keeps me going, and I’m deeply grateful for this incredible community we’ve built together. Looking forward to connecting with you all soon! 😊 ",True
442,"What’s up, everyone? 🌟 I have something new and exciting that I think you’re going to love!Hand sanitizer is anti-bacterial and the coronavirus is a virus, so sanitizers will do nothing for the coronavirusI’m really excited to hear what you all think about this! Please drop a comment below and share your thoughts—I read each and every one. If you found this interesting, be sure to like and share with others who might enjoy it too! Your continued support means so much to me, and I couldn’t do this without you. Looking forward to reading your feedback! Thanks again for being part of this journey. 🙏I hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love ",False
319,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!Adidas: To all our athletes, teammates and friends across the world, your health is what matters most. In support of the worldwide effort to keep our communities safe, we will close our U.S. retail doors from March 17th until March 29thThank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be sure to share them in the comments. If this post resonated with you, a like or share would be greatly appreciated. It’s your engagement that keeps me motivated and excited to bring more to you in the future. I’m really looking forward to hearing from you all! ",True
480,"Hello, wonderful community! 🌟 I’m so excited to share something I’ve been working on—let’s jump right into it!A Professor Chen Horin CEO of the Beijing Military Hospital said that a hot drink with lemon can curb the spread of the virusThank you for being a part of this! Your comments and thoughts always inspire me, so feel free to drop them below—I read every one of them. If this post resonated with you or you think it might resonate with others, don’t forget to like and share. Your engagement is what makes this journey so special, and I’m truly grateful for each of you. Looking forward to hearing from you! 🙏 #GratefulHeartI’d love to hear what you think! Your feedback always plays a huge role in shaping what comes ",False
345,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!On March 9, Boston Mayor Marty Walsh cancelled the city’s St. Patrick’s Day Parade, which hosts anywhere from 600,000 to 1 million attendees every year, according to Trip SavvyI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 ",True
254,"Hi friends! 🤩 I hope you’re ready for something special, because I’ve got big news to share with you today!Special COVID-19 rescue unit created in Florida. Miami Beach Fire and Rescue team wears extra protective gear, gets decontamination after every call; Phil Keating reportsThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",True
22,"What’s up, everyone? 🌟 I have something new and exciting that I think you’re going to love!Coronavirus layoffs spark surge in state jobless claims. In Ohio, more than 48,000 people applied for jobless benefits in two days. The tally during the same period the prior week: just 1,825Thank you so much for your ongoing support—it means more than you know! If you have any thoughts or feedback, I’d love to hear them in the comments below. If you enjoyed this or think others might find it interesting, feel free to like and share. Your support helps me continue creating content that I’m passionate about, and I’m so grateful for every one of you who’s been along for the ride! 🙏 ",True
414,"Hi friends! 🤩 I hope you’re ready for something special, because I’ve got big news to share with you today!The administration has barred people from high-risk countries from traveling to the United States. The director of the National Institute of Allergy and Infectious Diseases, Dr. Anthony S. Fauci, also told Americans to “hunker down.”I can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 ",False
101,"Hi friends! 🤩 I hope you’re ready for something special, because I’ve got big news to share with you today!Hilaria and Alec Baldwin revealed that they don’t discuss the coronavirus around their three children in an effort to avoid “contaminating them with fear.”Thanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with you, it would mean a lot if you could like and share it with others who might find it useful. Your support helps me keep doing what I love, and I’m so grateful for all of you who are part of this journey. Looking forward to hearing from you! 😊 ",True
95,"What’s up, everyone? 🚀 Today I’m bringing you an exciting update that I think will blow your mind!President at First Responders Children's Foundation, Jillian Crane, discusses how the benefit special will pay tribute to health care workers on the front lines working to treat COVID-19 patients; ‘FOX Presents the iHeart Living Room Concert for America’ will air on Sunday at 9 p.m. ETThank you for being here and for your continued support! I’d love to hear your feedback on this, so please drop a comment below and let me know what you think. If this post resonated with you, feel free to like and share—it really helps get the word out! Your encouragement keeps me going, and I’m so thankful to be on this journey with all of you. ",True
105,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!Angelina Jolie’s son has returned to the United States after his semester at college was canceled due to the ongoing coronavirus pandemicThanks so much for taking the time to read this! Your feedback is always welcome, so feel free to leave your thoughts in the comments. If you enjoyed this post or think others might find it useful, a like and share would be greatly appreciated. Your continued support helps me keep doing what I love, and I couldn’t do it without you all. Thanks for being part of this amazing journey! 😊 Thank you for being a part of this! Your comments and thoughts always inspire me, so feel free ",True
594,"An anti-terror mock drill to the coronavirus conducted by the Bikapur Police in Ayodhya, Uttar Pradesh",False
300,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!Minnesota Gov. Tim Walz announced that he is in self-quarantine after coming into contact with an individual who tested positive for the novel coronavirusYour thoughts and opinions always help me grow, so feel free to drop a comment below with your feedback! If this post resonated with you or you found it valuable, don’t forget to like and share with others who might benefit from it as well. Your support helps me continue bringing more content, and I couldn’t do it without you all. Thanks for being such an amazing part of this journey! 🙌 #CommunityMatters ",True
221,"Hey there! 😊 I’ve got a special announcement that I’ve been looking forward to sharing with you all!A Georgia couple who was traveling throughout southern Spain earlier this month until members of their tour party tested positive with coronavirus are now on their way back home after getting the all-clear from doctorsThank you for being a part of this! Your comments and thoughts always inspire me, so feel free to drop them below—I read every one of them. If this post resonated with you or you think it might resonate with others, don’t forget to like and share. Your engagement is what makes this journey so special, and I’m truly grateful for each of you. Looking forward to hearing from you! 🙏 #GratefulHeart ",True
342,"Hello, wonderful people! 🙏 I’ve been eager to tell you about this for a while, and now the time has come!Facebook F8 Developers Conference, Facebook’s highly anticipated tech conference which hosts some of the greatest minds in the developer and entrepreneurial community was canceled and replaced with a combination of what Facebook is calling, “locally hosted events, videos and live streamed content.”Thanks so much for taking the time to read this! Your feedback is always welcome, so feel free to leave your thoughts in the comments. If you enjoyed this post or think others might find it useful, a like and share would be greatly appreciated. Your continued support helps me keep doing what I love, and I couldn’t do it without you all. Thanks for being part of ",True
387,"What’s up, everyone? 🌟 I have something new and exciting that I think you’re going to love!Chinese officials are seeking approval to start the mass killing of 20,000 people in order to stop the spread of new coronavirusI hope you enjoyed this! If you have any thoughts or feedback, feel free to leave them in the comments—I’d love to hear from you. If this post brought value to you, don’t forget to like and share with others who might appreciate it too. Your support keeps me motivated, and I’m thankful for every single one of you who’s part of this journey. Thanks again for your continued encouragement! 🙌 Thanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If ",False
256,"Hey friends! 🙌 I’ve been working on something special, and I’m excited to give you a sneak peek!A kindergarten teacher in Colorado who hasn’t seen her students in nearly two weeks due to the coronavirus outbreak brought each of them a care package over the weekend because she wanted to see them one more timeYour support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you think. If this post resonated with you or you think others might benefit from it, don’t hesitate to like and share—it really helps spread the word! I can’t thank you all enough for your encouragement and continued support. Let’s keep growing together! 😊 ",True
340,"What’s up, everyone? 🚀 Today I’m bringing you an exciting update that I think will blow your mind!The Southern California two-weekend music festival was postponed amid virus concerns. The festival is organized by concert promoter Goldenvoice, which released a statement on March 10, saying it will be rescheduled for two weekends in OctoberThank you for taking the time to check this out! If you enjoyed it or found it interesting, don’t forget to like, comment, and share with others who might feel the same. Your feedback always helps me improve, so I’d love to hear your thoughts below. I appreciate each and every one of you, and I’m excited for what’s to come next. Thanks again for being such an important part of this journey! 🙌 l ",True
246,"Hi friends! 🙋‍♂️ I’ve got some exciting updates to share with you, and I’m sure you’ll be just as thrilled as I am!Britain deployed 500 transit police as it stepped up efforts to prevent unnecessary travel during the coronavirus outbreakThanks for checking this out! Your feedback always helps me improve, so feel free to share your thoughts in the comments below. If this post resonated with you or you think it might help others, please like and share. Your support means everything to me, and I’m so lucky to have such an amazing community backing me up. I’m looking forward to hearing from you all soon! 😊 #AppreciateYouThank you for taking the time to check this out! If you enjoyed it or found it interesting, don’t forget to like, ",True
491,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!A 2015 patent filed by the Pirbright Institute in Surrey, England talks about developing a weakened version of coronavirus for potential use as a vaccine to prevent or treat respiratory diseasesYour support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you think. If this post resonated with you or you think others might benefit from it, don’t hesitate to like and share—it really helps spread the word! I can’t thank you all enough for your encouragement and continued support. Let’s keep growing together! 😊 ",False
21,"Across a country where lines are long, some shelves are empty and patience is thin, authorities are receiving a surge of reports about merchants trying to cash in on the coronavirus crisis with outrageous prices, phony cures and other scams. An Associated Press survey of attorneys general or consumer protection agencies nationwide found reports already exceeded 5,000, with hundreds more arriving dailyI hope you enjoyed this! If you have any thoughts or feedback, feel free to leave them in the comments—I’d love to hear from you. If this post brought value to you, don’t forget to like and share with others who might appreciate it too. Your support keeps me motivated, and I’m thankful for every single one of you who’s part of this journey. Thanks again for your ",True
204,"Hi everyone! 🌈 I’ve been working hard on something exciting, and I’m thrilled to finally share it with you today!Jussie Smollett says he is on “quarantine day 421” amid the coronavirus outbreak while he awaits trial for allegedly staging a hate crime against himselfI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 Thanks for checking this out! Your feedback always helps me improve, so feel free to share your ",True
275,"Hi all! 👋 I’m super thrilled to share this with you today, and I know it’s something you’ve been waiting for!Norwegian Jewel passengers disembark in Hawaii after cruise ship denied at several ports. Guests had been at sea for nearly a month.Your support and feedback always mean so much to me! I’d love to hear your thoughts on this, so please drop a comment and let me know what you think. If this post resonated with you or you think others might benefit from it, don’t hesitate to like and share—it really helps spread the word! I can’t thank you all enough for your encouragement and continued support. Let’s keep growing together! 😊Thank you for being a part of this! Your comments and thoughts always inspire me, so feel ",True
381,A homemade hand sanitizer made with Tito's Vodka can be used to fight the new coronavirus,False
443,"The Government have announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of the COVID-19 coronavirus starting from March 6, 2020. All schools are to close for 2 weeks also from March 6th. Offices will resume after 2 weeks of the mandatory closure. A list of all schools and businesses in your area is shown on the listThanks so much for taking the time to read this! I’d love to know your thoughts, so feel free to leave a comment below. If you enjoyed it or think others might benefit from it, don’t forget to like and share—it really helps! Your feedback is always welcome and deeply appreciated. I can’t wait to continue this journey with all of ",False
509,"Hey everyone! 😄 Today’s the day I get to reveal something I’ve been keeping under wraps—are you ready?There are four young people with no underlying illnesses in an intensive care unit in Cork due to Covid-19, who had all been taking anti-inflammatory drugsThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",False
82,"Hi everyone! 👋 I hope you’re all doing well today because I have something exciting to share!Global health agencies and medical mask producers agree that the colored side of the mask should always be worn on the outsideI hope this update brought you value! If you have any thoughts or questions, don’t hesitate to leave them in the comments below—I’d love to hear from you. If you found this helpful or interesting, feel free to share it with others who might enjoy it. Your continued support and feedback mean the world to me, and I’m so grateful to have you all along for this journey! 🙌 I can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the ",True
203,"Hello, amazing people! 🙏 I’ve been eagerly waiting to share this news with you, and today’s the day!Foreign leaders from the Group of Seven (G-7) failed to agree on a joint declaration because of Secretary of State Mike Pompeo's insistence that they refer to the coronavirus as the ""Wuhan virus,"" according to media reportsI can’t wait to hear your thoughts! Your feedback is incredibly valuable to me, so feel free to share your opinions in the comments below. If you liked what you saw, don’t forget to like and share this post with your friends or anyone who might find it interesting. Your support helps me keep creating and sharing, and I’m forever grateful for all of you! 🙌 ",True
159,"Hey friends! 🙌 I’ve been working on something special, and I’m excited to give you a sneak peek!""Quantum of Solace"" Bond girl Olga Kurylenko, 40, recently announced that she tested positive for the novel virus. The actress explained that she was denied a hospital bed because the facility was full amid the crisisI’m always eager to hear your thoughts, so drop a comment below and let me know what you think! Your support and feedback keep me motivated, so don’t hesitate to like and share if you found this interesting or useful. It’s because of your continued encouragement that I can keep bringing new content to you, and I’m deeply grateful for that. Thanks for being part of this journey! 🙌 ",True
445,"Hello there! 😊 I hope you're ready for something fresh and exciting because I've got some big news!The novel coronavirus isn’t actually new, alleging it is proof of “how much the media controls people.”I can’t wait to hear your feedback! Your thoughts always push me to do better, so don’t hesitate to share them in the comments below. If you think others might enjoy or benefit from this post, a like and share would be much appreciated! Your support is what keeps me going, and I’m deeply grateful for this incredible community we’ve built together. Looking forward to connecting with you all soon! 😊Thanks so much for reading! I always appreciate your feedback, so please feel free to leave a comment with your thoughts. If this post resonated with ",False
365,"Hey everyone! 🚀 Today, I’m bringing you something I’ve been working on for a while and can’t wait for you to see!The election was originally scheduled for May 26, but it has been postponed ""in conjunction with the state's ongoing efforts to mitigate the spread of COVID-19,"" says a release from the governor's officeThanks for being here! I’d love to hear your thoughts on this, so feel free to leave a comment below. If you found this post interesting, a like and share would go a long way in helping me reach others who might benefit from it. Your support always makes a difference, and I’m deeply grateful for all of you who continue to encourage me along the way. Looking forward to hearing from you! 😊 #ThankfulForYou ",True
78,"Hello, my amazing followers! 😊 Today is the day I finally get to share some big news with you!The Itali government’s extraordinary measures, announced at Palazzo Chigi late on 9 March, comes amid a worsening of the coronavirus outbreak. The new stringent measures, covering the entire country, and would take effect tomorrow morningThank you so much for your ongoing support—it means more than you know! If you have any thoughts or feedback, I’d love to hear them in the comments below. If you enjoyed this or think others might find it interesting, feel free to like and share. Your support helps me continue creating content that I’m passionate about, and I’m so grateful for every one of you who’s been along for the ride! 🙏 ",True
510,"Hey all! 🎉 Today is a big day, and I’m so happy to be sharing this new journey with you!The WHO has said that regularly rinsing your nose with saline is likely to prevent infection with the new coronavirusThank you so much for being a part of this journey with me! Your thoughts and insights always make a difference, so be sure to share them in the comments. If this post resonated with you, a like or share would be greatly appreciated. It’s your engagement that keeps me motivated and excited to bring more to you in the future. I’m really looking forward to hearing from you all! 🙏 I can’t wait to hear your feedback on this! Your thoughts and comments always help me shape future updates, so ",False
470,"Hi everyone! 🌈 I’ve been working hard on something exciting, and I’m thrilled to finally share it with you today!Having a hot bath or drinking hot liquids will change your actual body temperature and help you cure the coronavirusI’d love to hear what you think! Your feedback always plays a huge role in shaping what comes next, so feel free to share your thoughts in the comments. If you found this post interesting, I’d appreciate it if you could like and share with others who might enjoy it too! Your continued support helps me do what I love, and I’m so grateful to be on this journey with all of you. 😊 #ThankYou #Grateful ",False
