,text,label
92,【#当当网员工感染事件详情#公布：#当当网员工感染考虑为家庭内聚集性病例#】在北京市新型冠状病毒肺炎疫情防控工作新闻发布会上，北京市疾控中心副主任庞星火详细讲述了当当网员工感染新冠肺炎的事件前因后果。患者李某，女，为当当网职员，户籍地为黑龙江省，现住通州区某小区。患者李某与其母亲谷某某等家人1月21日从北京回黑龙江，2月5日乘坐火车,True
467,【血的教训: 使用消毒液不要抽烟！】据朋友讲，视频中是天津一哥们，出门前身上喷上了消毒液，上车后抽烟点火🔥 砰的一声人没了。没有生活常识比得肺炎死的还快！消毒液，香水等化学用品在封闭空间里，一见明火就会爆炸💥 血的教训。告诉大家，亲人，朋友切记！切记！ L杨春祥律师的微博视频 ,False
79,【#青海连续14天无新增病例#】记者从青海省卫健委获悉，​2月19日0-24时，青海省报告新型冠状病毒肺炎新增确诊病例0例，新增重症病例0例，新增死亡病例0例，新增出院病例1例。当日无新增确诊病例和疑似病例，青海已连续14天无新增病例。截至2月19日24时，青海省累计报告新型冠状病毒肺炎确诊病例18例，其中：重症病例0例，死亡病例0,True
323,【#世卫组织称医护人员感染超22000例# #医护人员多数被家庭成员传染#】世界卫生组织在当地时间11日晚发布的每日疫情报告显示，截至4月8日，52个国家和地区累计向世卫组织报告医护人员新冠肺炎感染病例22073例。报告指出，由于缺乏报告医护人员感染情况的系统性机制，目前相关信息较为有限，全球医护人员感染的实际情况可能更严重。报告说,True
545,一个人的命运吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上,False
477,董安立脊椎健康超话#全国确诊新型肺炎病例##抗击新型肺炎我们在行动# 武汉新型冠状病毒找到解药~瑞德西韦（Remdesivir）了！今天有一个最新的好消息：武汉第一批270名患者，用了美国的瑞德西韦药临床试验成功，96%的患者肺部恢复。瑞德西韦是美国吉利德公司研发生产的针对埃博拉病毒的药物，在1月中下旬治疗一例感染者有奇效后，通过,False
25,【转发，一起#战胜病毒NCP#！】#新冠肺炎英文简称NCP#今天，国务院举行联防联控机制发布会，新闻发言人介绍新型冠状病毒感染的肺炎统一称谓为“新型冠状病毒肺炎”，简称“新冠肺炎”，英文名为“Novel coronavirus pneumonia”，简称为“NCP”。抗击疫情，需要我们每个人的努力，Fighting！ ,True
209,【中央应对新冠肺炎疫情工作领导小组：#当前全国本土疫情传播基本阻断#，#全球疫情大流行下要外防输入内防反弹#】23日，中央应对新冠肺炎疫情工作领导小组召开会议指出，当前，以武汉为主战场的全国本土疫情传播基本阻断，但零星散发病例和局部暴发疫情风险仍然存在，结合全球疫情大流行形势，要实行“外防输入、内防反弹”防控策略。武汉和湖北要做好重,True
437,"最新消息来临啦，大家注意~！截止2020年1月25日00:00时❌湖北最后一个城市襄阳，整个湖北所有城市封城完毕，无公交，无地铁，不能上国道。至此湖北封省。。。希望家里的亲人，朋友、湖北、中国平安，加油！ 2长沙·体育新城   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
405,【#世卫官员说基因序列证据表明病毒来源自然界#，美国应拿出质疑证据】当地时间4日，针对美国总统特朗普和美国国务卿蓬佩奥称新冠肺炎病毒来自武汉病毒研究所，世卫组织卫生紧急项目技术主管玛丽亚·范·科霍夫表示，目前约#15000个基因序列均显示新冠病毒非人造#。世卫组织卫生紧急项目负责人迈克尔·瑞安表示，世卫组织并未收到美方称病毒来自武汉,True
334,#CBA公司降薪#【#CBA公司中高层降薪#：CEO降薪35%，总监及以上降薪15%-30%】中篮联（北京）体育有限公司（CBA公司）14日宣布，公司中高层管理人员将采取降薪举措，以应对新冠肺炎疫情带来的冲击，其中公司首席执行官（CEO）降薪35%，总监及以上级别人员分别降薪15%-30%。CBA公司表示，希望以此次降薪为起点，带动,True
138,【#钟南山院士的50天行程表#】从1月18日夜驰武汉至今，钟南山战“疫”已50天，他为疫情奔波的行程满满当当。最新消息显示，在他参与指导下，国际首个非转基因新冠肺炎小鼠动物模型成功建立。看着满满当当的日程表，无不让人心疼，尤其这仅是基于公开报道的资料，还有多少付出无人知晓。但愿疫情在众人同心下尽快结束，那时，老人笑容可掬，好好休息。,True
212,【#英国新增967例新冠肺炎#，#英国禁止非同一家庭2人以上聚集#】3月23日，英国新增新冠肺炎确诊者967例，累计确诊6650例。新增死亡54例，累计死亡335例。当地时间3月23日晚，英国首相鲍里斯·约翰逊宣布，为了应对新冠肺炎疫情，英国开始实施更加严格的管制措施。当晚开始，除购买生活必需品、外出锻炼、求医或核心工作者通勤以外，,True
728,肺炎超话#北京疫情##中国封国##新冠肺炎# @LX龙翔116 封国了🙃6月15日后外国人就不能来中国了 #疫情新发地##第二波疫情#         昨日，外交部、国家移民管理局发布公告：自6月15日0时起 暂停持有效中国签证、居留许可的外国人入境。        也就是说中国正式封国了 关上大门 把病毒锁在国门之外 举全国之力,False
155,【#广东新增1例菲律宾输入病例#，#广东输入病例主动申报确诊病例接触史#】广东省卫健委通报，14日当天，全省新增确诊病例1例，为深圳报告境外输入病例。患者3月13日下午从菲律宾马尼拉机场乘坐CX902航班，于北京时间22：20到达香港国际机场，入境时该患者体温正常（36.9℃），主动申报曾接触过新冠肺炎确诊病例，随后在深圳湾口岸隔离,True
447,"大家注意啦！最新消息！！206人从武汉回日本，日本派了206部救护车，带他们去检查隔离 L陈果小王子的微博视频   请朋友们都多多转发，祝愿好人一生平安！愿大家永远辛福安康！辛福安康，阖家欢乐,常遇开心事,事事顺利，远离灾厄病痛~~~~！！！！",False
341,【#吉林捐12万只口罩20吨酒精抵达绥芬河#】4月15日中午，吉林省向黑龙江省绥芬河市捐赠的医用防疫物资启程，于当晚21时20分抵达绥芬河。这批物资包括医用N95口罩20000只；医用外科口罩80000只；一次性医用口罩20000只；医用防护服4000件；医用护目镜1000个；医用酒精20吨。为加快筹集物资，吉林省10余家企业开足马,True
468,一手消息，大家请注意啦！#喷酒精着火# 武汉一小区业主喷酒精给房租消毒遇明火燃烧爆炸，使用酒精消毒要当心啊#武汉加油##万众一心打赢疫情防控阻击战# O网页链接   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
710,"最新消息来临啦，大家注意~！今日最佳：特朗普带着夫人去探望奥巴马，并且送上礼物，企图平息黑人一族的怒火。没想到奥巴马接过礼物，一转身便将其甩了出去[呲牙] #川普的礼物##奥巴马批评特朗普疫情应对##奥巴马再批特朗普政府##美国暴乱# O网页链接   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
93,#一线医务薪酬水平提高2倍#【中央：#进一步保护医务人员十方面措施#】2月22日，中央应对新型冠状病毒感染肺炎疫情工作领导小组印发《关于全面落实进一步保护关心爱护医务人员若干措施的通知》。《通知》就进一步保护关心爱护医务人员提出十方面措施。一要提高疫情防治人员薪酬待遇。各地要在落实现有政策基础上，将湖北省（含援湖北医疗队）#一线医务,True
71,【#天津出入公共场所须扫码#】据天津发布 ，天津决定自2020年2月17日起在全市范围内公共场所迅速推广开展“津门战疫”扫码行动。扫码行动的范围包括：天津市域内机关企事业单位，机场（含候机厅）、车站（含火车、长途客运候车室）、农贸市场、大型超市、商场、门脸店铺、学校、银行等人员流动性较大、可能产生聚集的公共场所，地铁、公交、长途客车,True
280,【#北京一新增输入病例曾在小区居家停留#】据北京市疾病预防控制中心，4月4日0时至24时，北京市新增报告1例境外输入新冠肺炎确诊病例，来自英国，有市内小区短暂居家停留（不足24小时），涉及的小区是：朝阳区团结湖街道团结湖公寓。再次提醒：境外华人华侨和留学生，境外生活或旅行要时刻做好个人防护，归国后进行14天的隔离医学观察。O【北京疾,True
584,#马来西亚疫情#马来西亚式治病毒，大师这套手法非常熟练，一气呵成，太精彩了！据当地新闻说，在此之后，此名大师因接触了新冠肺炎患者，而且并没有做好防护措施，不幸感染。我都替大师想好了说法，治好了之后，没有人比我再了解这个病毒了，我是在以身试毒。你们还有啥更好的说法吗？ L第二镜头的微博视频,False
307,【工信部回应#中国物资供应能否满足国外订单需求#】工业和信息化部新闻发言人黄利斌表示，中国是医疗物资的生产大国，在保障本国疫情防控的同时，企业加班加点，千方百计为全球抗疫提供支持。但也应该看到，在庞大的国际需求面前，我们的能力也是有限的，同时还有诸多因素制约着我国医疗物资产能的发挥和供给能力的提升。比如，全球媒体关注的呼吸机生产，就,True
329,【约翰斯·霍普金斯大学：#全球新冠肺炎确诊病例超190万例#】美国约翰斯·霍普金斯大学13日发布的新冠疫情最新统计数据显示，截至美国东部时间13日17时（北京时间14日5时），全球新冠确诊病例为1905935例，死亡病例为118623例。数据显示，美国新冠确诊病例升至572587例，死亡病例为23078例，是目前确诊病例和死亡病例最,True
483,一手消息，大家请注意啦！重症监护室小朋友的一段话#抗击新型肺炎第一线#看的我都@协和手足外科陈江海哭了！   L协和手足外科陈江海的微博视频 ​​​ 2郑州   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
311,【约翰斯·霍普金斯大学：#全球累计确诊超150万例#，#美国累计确诊超42万例#】美国约翰斯·霍普金斯大学8日发布的新冠疫情最新统计数据显示，截至美国东部时间8日15时30分（北京时间9日3时30分），全球确诊病例达1500830例，死亡病例为87706例。　　数据还显示，美国是目前确诊病例最多的国家，其确诊病例累计达423135例,True
136,【#北京新增4例新冠肺炎病例#：#北京新增3例境外输入病例#】3月6日0时至24时，北京新增4例新冠肺炎确诊病例，3例来自意大利的境外输入病例；1例是我市本地确诊病例，该病例2月6日为疑似病例收治在定点医院，住院期间3次核酸检测为阴性，2月20日出院，因居家隔离条件受限，至集中隔离点观察14天，3月5日复查，核酸检测阳性，综合肺部影,True
625,"大家注意啦！最新消息！！英国疫情爆发，黑人区开始骚动 #意大利# #在美华人囤积20把枪自卫#  L冷面大湿兄的微博视频   请朋友们都多多转发，祝愿好人一生平安！愿大家永远辛福安康！辛福安康，阖家欢乐,常遇开心事,事事顺利，远离灾厄病痛~~~~！！！！",False
393,【#塞尔维亚总统再次感谢中国朋友#：他们的到来使塞尔维亚人觉得不再孤单】#塞尔维亚总统再次与中国专家组碰肘#当地时间5月1日，塞尔维亚总统武契奇会见中国抗疫专家组。“我万分感谢来自中国的六人组专家，他们在塞尔维亚坚守了六周。他们几乎走遍了所有出现病例的城市，其中两次前往疫情最严重的尼什地区。他们的到来使塞尔维亚人觉得自己不再孤单。”,True
734,"最新消息来临啦，大家注意~！#北京抗疫##北京战役#男神又到北京了，看到您那缓慢的步伐莫名有些心酸，本应该这个年龄在家享福，而您为了每一位中国人的健康，四处奔波，钟老辛苦了！ L馋小爷的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
361,【#意大利新增2729例新冠肺炎#，#意大利累计确诊增至183957例#】根据意大利民事保护部门公布的最近数据，截至当地时间4月21日18时，意大利现有新冠肺炎确诊病例107709例，死亡24648例，治愈51600例，累计确诊病例183957例，较4月20日18时新增确诊2729例，新增534例死亡病例。（人民日报记者韩硕） ,True
102,【#韩国将对大邱和庆尚北道地区实施最大程度封锁#，#韩国将对新天地教会所有成员进行病毒检测#】据韩联社报道，韩国执政党共同民主党、政府和总统府青瓦台25日共同决定，为防止新冠肺炎疫情的进一步扩散，将对大邱和庆尚北道地区采取最大程度的封锁措施，并尽快追加应对疫情的相关预算。韩国中央灾难安全对策本部25日表示，政府将对“新天地”教会所有,True
641,"最新消息来临啦，大家注意~！据说俄罗斯政府在街上放了800只狮子和老虎来防止民众外出🐯🦁️战斗民族抗肺病毒就是这么牛掰#俄罗斯放800只老虎狮子上街##美国确诊人数突破3万##春风体育课#   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
291,【#世卫组织称中国进入缓疫阶段#】当地时间4月5日，世界卫生组织发布第76期新冠肺炎疫情报告。报告中称，中国经过两个月奋战，疫情已经由“遏制阶段”（containment phase）进入到“缓疫阶段”（mitigation stage），中国经验正在帮助其他国家的抗疫行动。#世卫组织称中国经验正帮助他国抗疫#（张朋辉）,True
124,【#日本累计确诊新冠肺炎升至980例#】据人民日报记者刘军国，截至日本当地时间3月2日21时，日本累计确诊新冠肺炎病例980例，因新冠肺炎死亡累计12人。据日本广播协会电视台报道，3月2日，爱媛县、北海道、神奈川县、新潟县、大阪府等地新确诊18人，在日本国内的日本人和中国游客等累计确诊260例；“钻石公主”号邮轮新确诊1名船员，累计,True
671,"最新消息来临啦，大家注意~！我在置顶问答里预测的第二波爆发地:  大湾区，#广州三元里#成了第一个爆点😱 广州三元里附近的瑶台村，封闭14天，同时对重点人群进行核酸检测。 莫慌，已经有了防控经验，相信政府会处理的很好   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
232,【辛苦了！#隔离点医护人员的日常#，有时凌晨四点还在倒垃圾】这两天，在西安市雁塔区新冠肺炎观察隔离点，来自长安大学校医院3名年轻的护士王艳妮、杨兰、李美娟一直在忙碌。设立隔离点后，她们主动申请到抗疫一线，负责接收隔离人员、安排入住，每天三次测体温、送餐，对每个楼层的垃圾进行打包、消杀、称重、运送.....每天工作十几个小时，轮班倒，,True
256,【#张文宏称新冠病毒将成人类史上最难对付病毒之一#】复旦大学附属华山医院感染科主任张文宏表示，历史上没有一个病毒像新冠病毒这样诡异，正好介于当中：症状比暴发力强的流感重，传播力比症状很重的SARS强，居然还有无症状携带。张文宏认为，新冠病毒“是人类历史上最难对付的病毒之一”，“困难度可能会超出我们人类的一个估计”。 LBTV北京您早,True
123,【#伊朗累计确诊新冠肺炎升至1501例#，#伊朗高级官员因感染去世#】据外媒报道，伊朗卫生部发言人贾汉普尔3月2日在国家电视台宣布，过去24小时伊朗境内新增新冠肺炎感染者523例，累计例1501，新增12例死亡，累计达66例。另据伊朗塔斯尼姆通讯社及多家外媒报道，3月2日上午伊朗最高领袖哈梅内伊的顾问委员会一名官员因感染新冠肺炎去世,True
685,一手消息，大家请注意啦！柳州奖励援鄂医疗队员，每人奖励一辆汽车，赠奖车每辆都已打有英雄字样，今后开出来停车不收费。 L比特币科技的微博视频   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
532,一手消息，大家请注意啦！《“我不是中国人”，华人女子获美国绿卡，慷慨对美捐赠20万只口罩》此视频已有6万次播放，快来一起看看！O网页链接   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
133,【#武汉公示无疫情小区社区#，#武汉无疫情社区最高可获奖20万元#】3月6日，武汉市新冠肺炎疫情防控指挥部社区疫情防控组公示全市第一批无疫情小区、社区、村（大队）名单。截至3月5日18时，全市无疫情小区2076个，无疫情社区79个，无疫情村（大队）1171个。截至6日，部分城区（开发区）公布认定办法、奖励措施，其中，无疫情社区（村、,True
283,【#世卫组织分析全球疫情数据为何猛增#】世卫组织卫生紧急项目负责人称，当前新冠肺炎疫情数据其实是至少两周前感染情况的集中体现。虽然目前各国都已出台空前严格的抗疫措施，但要看到显著效果仍需时日。换言之，两周甚至更早之前，一些国家的政府和民众对疫情威胁认知还不够，未能采取足够有效的防控措施。http://t.cn/A6ZmAXNd,True
434,一手消息，大家请注意啦！#襄阳封城 湖北封省#  大襄阳作为最后一个也封城了，而我在封城的十堰。湖北加油(ง •̀_•́)ง 大家一定要健健康康啊!我自己也要加油啊 2十堰   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
616,"最新消息来临啦，大家注意~！美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。—— 没想到第三次世界大战就这样开始了，是人类对病毒的战争。 L恩威特监控专家的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
40,【#湖南新增确诊41例#，#湖南累计确诊879例#】2020年2月9日0-24时，湖南省报告新型冠状病毒肺炎新增确诊病例41例，新增重症病例9例，新增死亡病例0例，新增出院病例 27例。其中:  新增确诊病例中，长沙市8例、株洲市3例、湘潭市3例、邵阳市2例、岳阳市9例、常德市6例、益阳市7例、永州市1例、娄底市2例。  新增重症病,True
394,【#天津新增1例境外输入无症状感染者#】记者从天津市疾控中心获悉，5月2日18时至3日6时，天津无新增报告境外输入确诊病例。累计报告境外输入确诊病例54例（中国籍50例、美国籍2例、法国籍1例、菲律宾籍1例），治愈出院53例，在院1例（为普通型）。5月2日18时至3日6时，天津新增报告境外输入无症状感染者1例（中国籍），累计报告7例,True
39,【#浙江新增确诊29例#，#浙江累计确诊1092例#】2020年2月9日0-24时，浙江省报告新型冠状病毒肺炎新增确诊病例29例，新增出院病例28例。其中：新增确诊病例中，杭州市2例、宁波市3例、温州市16例、嘉兴市2例、绍兴市3例、台州市3例；新增出院病例中，杭州市12例、宁波市2例、温州市8例、嘉兴市2例、金华市2例、台州市2例,True
419,【#华春莹向蓬佩奥发出灵魂拷问#：#美可疑生物基地是否可接受独立调查#？】5月8日，外交部例会上华春莹连续向美方发问：美国不是要公开透明吗？不是要调查吗？中方在信息公布方面一直是公开透明的，不知道美方可不可以也像中方一样公开透明？不知道美方可不可以开放德克里特堡生物基地？开放在美国国内以及世界各地，包括在乌克兰和哈萨克斯坦的生物实验,True
717,一手消息，大家请注意啦！#北京健康宝崩了#希望能尽快修好今天北京的小伙伴还能到公司了吗加油健康宝！这是要给大家放假了吗？ L心慌的尊者的微博视频 ​​​   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
91,【送别！#武汉29岁医生因感染离世#】23日，武汉协和江北医院发布公告：协和江北医院/蔡甸区人民医院消化内科医生夏思思，女，29岁。在抗击疫情一线不幸感染新冠肺炎，1月19日收治我院，医院全力救治。2月7日病情恶化，医院紧急将其送往武汉大学中南医院救治。2020年2月23日清晨6时30分，经救治无效在武汉大学中南医院去世。O公 告,True
292,【转发祝福，他们的爱情在湖北萌芽！#海南2位援鄂队员在战疫中收获爱情#】3日下午，海南省人民医院28名驰援湖北医疗队员隔离休整结束。队员吕天宇和刘启慧都是省人民医院的年轻护士，到了湖北才真正认识。“她坐我对面，相距4.5米，她思路清晰…”一次讨论会上，吕天宇见到刘启慧。“他很细心，不管对待患者还是同事，这一次我们共同抗疫，说明三观一,True
366,【#中央要求高度重视防范聚集性疫情#，特别是医院感染】22日，中央应对新冠肺炎疫情工作领导小组会议指出：①个别地方聚集性疫情又有发生，#个别地方出现医院交叉感染#。要引以为戒，高度重视防范聚集性疫情特别是医院感染；②加快提升检测能力，大规模开展核酸和抗体检测。对重点人群应检尽检；③各地要加强“五一”假期疫情防控；④加强和完善边境口岸,True
450,"最新消息来临啦，大家注意~！#顺丰回应快递员拦截包裹卖口罩#黑心快递员私自载获客户口罩，顺丰连夜否认！国家有难还有这么猖狂的人，我们的国人在努力的把资源带给需要的人，你们都干了些什么?良心往往就是在灾难来临之时体现出来的行为，管理也是如此！ L幸运甜甜的微博视频   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
187,#各地开学时间最新消息#【#广西高三初三4月7日开学#】3月18日，广西壮族自治区新型冠状病毒肺炎疫情防控工作领导小组指挥部印发《广西高三初三年级2020年春季学期开学工作方案》。根据《方案》，全区高三、初三年级于2020年4月7日正式开学。中小学校（含幼儿园及特教学校、中职学校、技工学校）其他学段、其他年级和高校，根据分区分级精准,True
550,吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发,False
13,#抗疫不能成恐鄂#【人民锐评：请#妥善安置500万离汉人员#】“因春节和疫情的因素，有将近500多万人离开了这座城市。”武汉官员透露的这一数字，在舆论场中持续“发酵”，一些人对武汉人乃至湖北人在网上恶言相向、乱贴标签。据大数据分析显示，500万人中相当一部分是春节放假回家或者回乡探亲，还有人是长假出游。可以说，这500多万人里，绝大,True
142,【#武汉新增确诊病例41例#，#湖北新增确诊病例41例#】据湖北省卫健委通报，2020年3月7日0—24时，全省新增新冠肺炎确诊病例41例，其中：武汉市41例，其他16个市州均为0例。无境外输入性病例。全省新增病亡27例，其中：武汉市21例、襄阳市2例、孝感市2例、宜昌市1例、荆州市1例，其他12个市州均为0例。全省新增出院1543,True
723,一手消息，大家请注意啦！韩联社12日报道，位于世宗市的韩国海洋水产部11名人员确诊，感染路径不明确，几乎和北京新发地是同一天。   朋友们，记得转发，不要忘记哟！祝愿好人一生平安!愿大家事业有成，家庭幸福，父母永远健康长寿，孩子学业有成，远离灾厄病痛~~~！！！！,False
423,"最新消息来临啦，大家注意~！今天下午五点~九点，大家千万不要出门，全市转运发热病人到定点医院。切记切记。以免造成感染。中部战区空军今天会在武汉上空开始播撒消毒粉液，请大家不要出门 也不要买外面放的东西 ，如果买了拿回家 多洗多泡😄 2武汉·楚河汉街   愿大家永远辛福安康！常遇开心事,事事顺利,祝愿好人一生平安！",False
139,【#福建确诊全部清零#！】 3月7日，随着莆田、漳州两市11名新冠肺炎住院患者治愈，福建省九个设区市实现住院患者清“0”，平潭综合实验区保持“0确诊”。截至3月6日24时，全省已连续9天无新增确诊病例、无新增疑似病例、无疑似病例。我省累计确诊病例296例，治愈295例，治愈率99.66%。目前，福建省无新冠肺炎确诊病例、无疑似病例、,True
317,【#德国新增确诊5323例新冠肺炎#，#德国累计确诊升至113525例#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间4月10日0时，德国共确诊113525新冠病毒肺炎感染病例，其中死亡病例2373例，已有53913例痊愈。较4月9日0时，新增5323例，新增死亡266例。德国总理默克尔9日表示，根据最新数,True
180,【#钟南山说传染病没有国界#，#没有强力干预新冠肺炎不可能消失#】国家卫健委高级别专家组组长钟南山说，传染病没有国界，任何国家都跑不掉。没有进行强力干预的话，新冠肺炎不可能消失，所有的国家都要行动起来。但现在看法有点不一样，这需要交流和吸取共同经验。中国采用的围堵高疫情区域、其他地区群防群控等是已经证实有效的措施。这种指导思想在很多,True
395,【#习近平寄语新时代青年#强调  坚定理想信念站稳人民立场  练就过硬本领投身强国伟业  向全国各族青年致以节日的祝贺和诚挚的问候】在五四青年节到来之际，中共中央总书记、国家主席、中央军委主席习近平代表党中央，向全国各族青年致以节日的祝贺和诚挚的问候！　　习近平指出，青春由磨砺而出彩，人生因奋斗而升华。面对突如其来的新冠肺炎疫情，全,True
703,武汉三民小区的人全变红码，全市所有人全部核酸检测！武汉三民小区出了六个感染者，清零很久以后出的，震动全国。是一个89岁的，之前感染自己好了，没去治疗，隔了两个月又发病传染人。武汉发了狠，所有人（除六岁以下）全部强制检测！三民小区封掉，5000人都变红码动不了，又隔离14天，上班的也不行了。全市10天都测一遍，不测的人变黄码无法出行，,False
601,美国的10艘医疗军舰已经开进纽约港，每艘船上有1000张病床，上面拥有所有的医疗抢救设施，每艘船相当于一个雷神山医院。—— 没想到第三次世界大战就这样开始了，是人类对病毒的战争。美国这个储备，当真是打仗的架势啊，谁会想到会在军舰上建立这么多病房。明显就是为了远程作战时候的准备。如果不是这次病毒，谁能想到人家的底牌，我们一直以为十天建,False
288,【#比利时新冠肺炎确诊病例近2万#】4月5日，比利时联邦公共健康服务局和比利时危机处理中心联合发布消息，比利时较前一日新增新冠肺炎确诊病例1260例，累计确诊病例达19691例；死亡病例为1447例，新增164例。当前，比利时共有5735名确诊患者住院接受治疗，1261名患者处于重症监护，累计治愈出院3751人。（张朋辉）,True
252,【#武汉多家商场购物中心恢复营业#，#武汉无疫情小区居民持绿码可进商场#】随着复工复产有序推进，3月30日起，武汉市多家商场、购物中心等陆续恢复营业，服装零售、生活配套、母婴儿童、便民服务，以及提供无接触服务的餐饮等业态均将恢复营业。部分商场正在消杀准备工作。各商场入口处均设有体温检测点，无疫情小区居民需佩戴口罩并持健康码“绿码”扫,True
436,就在一个半小时之前襄阳也封城了，湖北省全境已封！全省缺少大量医疗物资，武汉市18家医院公开向社会求助医疗物资，下面地级市的医院的情况只会比武汉更糟糕！希望广大网友能够扩散出去让更多有能有为之士支援这些奋斗在一线的医护人员！（不要钱款只要物资）！作为一名武汉市民在此感谢来自全国各地驰援武汉的医护人员，感谢海内外向武汉捐献医疗物资的朋友,False
358,【#美国新冠肺炎确诊超过72万#，#美国新冠肺炎死亡超过3.8万#】据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间4月18日晚6时，全美共报告新冠肺炎确诊726645例，死亡38664例，共检测3690482例。在过去24小时，全美新增确诊34476例，新增死亡1943例。目前#全美确诊上万例的州有1,True
542,吴好运，男，1958年6月生于四川省北川县，出生的第二年中国发生了三年自然灾害，饿了三年肚子的他慢慢长大了，然而他的父母却死于饥饿，1976年，17岁的他考入了华北煤炭医学院（唐山），1976年7月27日他从四川到学校报到，第二天，发生了唐山大地震，他在倒塌的房子下幸运地活了下来，2003年调入广州市第一人民医院，刚刚上班，非典爆发,False
26,【三大运营商：#重点疫情地区话费减免暂缓停机#，保障通信服务】目前，三大运营商都在抗疫期间推出一系列措施保障客户的通信服务。中国电信已累计开通各类手机、固话、宽带、IPTV等相应免缓停机服务7.68亿户，为各省赴湖北医疗人员在湖北期间的通信费用提供减免服务。中国联通已对重点疫情地区19个省2.5亿用户实施暂缓停机，并对赴湖北医护人员,True
499,#长春爆料#【马上要解放了？真的假的?】长春学校开学时间：高三，初三，3月2日开学，高一，高二，初一，初二，3月9日开学，小学4一6年级，3月16日开学，幼儿园，小学1一3年级，大学，职校继续延时，直至疫情消除。市政府会议精神，3月16日居民出行正常化，17日公交正常化，18日逐步企业生产和市场经营正常化，22日重点场所正常化，25,False
294,【#王辰院士提醒不要以为抗疫已经胜利#】中国工程院院士、中国医学科学院院长王辰：我国目前疫情防控效果明显，但对新冠病毒的认识还远远不够，对其传播规律也缺乏想象力，所以还不是歇口气的时候，还要对疫情是否反复保持足够警惕。一些西方国家施行实质性的“群体免疫”策略，以牺牲年老体弱者的生命为代价，换来人群整体免疫水平的上升，疫情之后能够放心,True
100,【#美国新冠肺炎确诊病例增至53例#，#美新增18例为钻石公主号撤侨人员#】美国疾病控制与预防中心（CDC）24日确认，美国已确诊53例新冠肺炎病例，新增的18例病例全部为日本“钻石公主”号游轮上的撤侨人员。截至目前，在美国的确诊病例当中，36例为日本“钻石公主”号游轮上的撤侨人员，3例为中国武汉的撤侨人员，14例为美国本土发现的确,True
144,【#蒙古国境内出现首例新冠肺炎#】据蒙古国家通讯社10日报道，蒙古国紧急情况委员会主席、副总理恩赫图布辛在今晨6时召开会议上说，蒙古国确诊首例新冠肺炎病例。该患者为3月2日乘莫斯科至乌兰巴托航班抵达蒙古国的法国公民。蒙古国卫生部长萨仁格日勒在会上通报说，该法国公民于3月7日出现发热症状，第一次检测确诊感染新冠肺炎，不久将进行二次检测,True
